Term,Ont,N,DE,P.DE
neuron projection development,BP,978,87,4.174954923823932e-21
generation of neurons,BP,1524,112,1.832027485512108e-20
neurogenesis,BP,1623,115,9.004509439880078e-20
synapse part,CC,938,81,6.920829993764181e-19
axon,CC,606,63,9.469502354841288e-19
plasma membrane bounded cell projection morphogenesis,BP,662,65,4.8221115207661545e-18
cell projection morphogenesis,BP,666,65,6.549779852548789e-18
neuron projection,CC,1312,96,2.1579809270210415e-17
neuron projection morphogenesis,BP,648,63,2.6609189637455127e-17
cell part morphogenesis,BP,685,65,2.7082051003132637e-17
cell projection organization,BP,1534,105,5.701767658418466e-17
plasma membrane bounded cell projection organization,BP,1497,103,8.440248349472874e-17
somatodendritic compartment,CC,843,71,4.675202662105517e-16
cell morphogenesis involved in neuron differentiation,BP,583,57,7.571786669564461e-16
axon part,CC,382,45,1.1266856708735739e-15
detection of chemical stimulus involved in sensory perception of smell,BP,427,67,1.8687892144825614e-69
olfactory receptor activity,MF,427,67,1.8687892144825614e-69
detection of chemical stimulus involved in sensory perception,BP,477,68,1.3158569380641693e-67
sensory perception of smell,BP,454,67,1.4079500020784291e-67
detection of chemical stimulus,BP,512,68,1.9699801831081505e-65
sensory perception of chemical stimulus,BP,526,68,1.3141937266427499e-64
detection of stimulus involved in sensory perception,BP,531,68,2.5534475809233017e-64
detection of stimulus,BP,691,68,2.0929399268478927e-56
G protein-coupled receptor activity,MF,866,70,2.6705779004807897e-52
sensory perception,BP,977,69,1.6129824409272961e-47
transmembrane signaling receptor activity,MF,1277,71,5.135833183350186e-42
G protein-coupled receptor signaling pathway,BP,1371,70,6.451455204555057e-39
signaling receptor activity,MF,1484,71,1.0800835739835513e-37
molecular transducer activity,MF,1538,71,1.118410796336762e-36
nervous system process,BP,1437,69,1.4008903453827828e-36
odorant binding,MF,102,26,2.9599267811673566e-32
system process,BP,2216,71,1.2049830812665658e-26
intermediate filament,CC,214,26,2.23145004200387e-23
keratinization,BP,224,25,1.3988198763103096e-21
intermediate filament cytoskeleton,CC,251,26,1.4088293059673068e-21
nucleus,CC,7932,1376,5.320022569420314e-128
nucleic acid binding,MF,4349,894,4.458932054631689e-108
nucleic acid metabolic process,BP,5735,1050,7.841037277921167e-98
nucleobase-containing compound metabolic process,BP,6411,1123,6.330130452292985e-94
cellular aromatic compound metabolic process,BP,6615,1142,9.365070671527981e-92
heterocycle metabolic process,BP,6570,1136,1.7342002276235878e-91
nucleoplasm,CC,3512,741,1.3727140246583783e-90
intracellular membrane-bounded organelle,CC,11488,1656,1.9209814765805323e-88
organic cyclic compound metabolic process,BP,6839,1160,2.235838151803527e-88
heterocyclic compound binding,MF,6241,1088,5.279652697207281e-88
regulation of nucleobase-containing compound metabolic process,BP,4140,819,5.715718434506199e-87
cellular nitrogen compound metabolic process,BP,7161,1191,8.044116883012431e-86
organic cyclic compound binding,MF,6328,1092,1.9140242886459038e-85
DNA binding,MF,2518,585,2.3774380162003727e-85
RNA metabolic process,BP,5206,941,3.0334119141548787e-80
intracellular,CC,15073,1953,9.122332294305267e-79
intracellular part,CC,15063,1952,1.145843123094562e-78
regulation of RNA metabolic process,BP,3822,756,1.8673349684334868e-78
cellular macromolecule biosynthetic process,BP,4961,901,1.0202165127030665e-76
nucleobase-containing compound biosynthetic process,BP,4278,812,1.9151594249254533e-76
intracellular part,CC,15063,3191,5.845450898679921e-134
intracellular,CC,15073,3191,2.93670663495838e-133
nucleoplasm,CC,3512,1133,4.699707017044285e-124
intracellular organelle,CC,13294,2907,2.272116107578553e-118
nucleus,CC,7932,2001,9.302657799979836e-115
intracellular membrane-bounded organelle,CC,11488,2602,1.8930290372850721e-109
nucleic acid binding,MF,4349,1271,2.2334372053291963e-105
organelle,CC,14144,2993,1.2305088445068062e-101
cellular macromolecule metabolic process,BP,8352,2038,1.106021076721043e-100
nucleobase-containing compound metabolic process,BP,6411,1660,1.3765022891079706e-95
heterocyclic compound binding,MF,6241,1621,1.6289650790318075e-93
cellular aromatic compound metabolic process,BP,6615,1692,3.978899747454575e-93
heterocycle metabolic process,BP,6570,1682,1.1491262108138047e-92
organic cyclic compound binding,MF,6328,1631,3.3820447666131973e-91
membrane-bounded organelle,CC,13019,2794,1.5271958646111412e-90
nucleic acid metabolic process,BP,5735,1511,8.303729160967317e-90
organic cyclic compound metabolic process,BP,6839,1721,1.4140820953019293e-88
regulation of nucleobase-containing compound metabolic process,BP,4140,1181,4.6368899028219017e-88
nuclear lumen,CC,4594,1269,1.0468479684929853e-85
nuclear part,CC,5023,1356,1.6868313502845992e-85
binding,MF,15267,3841,9.226832755058884e-103
nucleus,CC,7932,2345,3.0735640428674544e-102
intracellular part,CC,15063,3784,1.0937097137187276e-94
intracellular,CC,15073,3785,2.225478599918038e-94
regulation of nucleobase-containing compound metabolic process,BP,4140,1401,1.5582882069855675e-92
DNA binding,MF,2518,959,7.180158432408977e-90
nucleoplasm,CC,3512,1220,2.1073127393177306e-86
cellular macromolecule metabolic process,BP,8352,2384,3.2451272143719435e-85
regulation of RNA metabolic process,BP,3822,1295,2.723311008386573e-84
nucleic acid binding,MF,4349,1430,2.9030468877921554e-84
nucleobase-containing compound biosynthetic process,BP,4278,1404,1.1990103190319251e-81
intracellular organelle,CC,13294,3409,7.765188757214609e-81
nucleic acid metabolic process,BP,5735,1760,1.789892339765015e-80
regulation of nitrogen compound metabolic process,BP,6063,1838,2.6995165884986084e-80
RNA biosynthetic process,BP,3733,1260,3.0378977214580764e-80
"transcription, DNA-templated",BP,3668,1243,3.332007254925719e-80
regulation of cellular metabolic process,BP,6305,1895,3.773969298832298e-80
nucleic acid-templated transcription,BP,3716,1255,4.800883718394453e-80
heterocycle biosynthetic process,BP,4341,1414,9.990683485862055e-80
intracellular membrane-bounded organelle,CC,11488,3037,1.1723930620015615e-78
nucleus,CC,7932,480,1.4524350952584605e-41
intracellular part,CC,15063,703,1.1164736155290894e-36
intracellular,CC,15073,703,1.591116345435189e-36
intracellular membrane-bounded organelle,CC,11488,594,1.5787800261738962e-35
nucleic acid binding,MF,4349,303,1.6327886777881359e-31
intracellular organelle,CC,13294,642,2.9391161584297644e-31
nucleobase-containing compound metabolic process,BP,6411,386,1.1846646563333015e-28
nucleic acid metabolic process,BP,5735,357,1.6384270660552956e-28
heterocycle metabolic process,BP,6570,392,1.9567933873698446e-28
cellular aromatic compound metabolic process,BP,6615,391,2.0263445367531514e-27
organelle,CC,14144,659,2.1648800440965885e-27
cellular nitrogen compound metabolic process,BP,7161,413,2.5597856540218705e-27
organic cyclic compound metabolic process,BP,6839,399,5.339269755532722e-27
membrane-bounded organelle,CC,13019,623,7.486070183780764e-27
DNA binding,MF,2518,201,1.431701197541334e-26
cellular nitrogen compound biosynthetic process,BP,5029,318,1.4657303645603882e-25
cellular macromolecule biosynthetic process,BP,4961,314,3.2751981543159204e-25
cellular macromolecule metabolic process,BP,8352,453,6.024921695313201e-25
macromolecule biosynthetic process,BP,5114,319,1.3257603096269565e-24
nucleobase-containing compound biosynthetic process,BP,4278,280,4.687423222624289e-24
detection of chemical stimulus involved in sensory perception of smell,BP,427,235,4.865500009754142e-252
olfactory receptor activity,MF,427,235,4.865500009754142e-252
sensory perception of smell,BP,454,236,4.568635037167666e-245
detection of chemical stimulus involved in sensory perception,BP,477,239,2.790053881084283e-243
detection of chemical stimulus,BP,512,240,3.4330549825660256e-235
sensory perception of chemical stimulus,BP,526,240,1.5287942149297333e-231
detection of stimulus involved in sensory perception,BP,531,240,2.8448053393264796e-230
detection of stimulus,BP,691,241,4.208022471564848e-198
G protein-coupled receptor activity,MF,866,245,1.8930002638983693e-176
sensory perception,BP,977,245,1.6913291366922946e-162
transmembrane signaling receptor activity,MF,1277,247,4.316960944868814e-135
G protein-coupled receptor signaling pathway,BP,1371,246,1.827801152422166e-126
nervous system process,BP,1437,248,1.565459509794898e-123
signaling receptor activity,MF,1484,248,3.7654559312104246e-120
molecular transducer activity,MF,1538,248,1.994043906656398e-116
system process,BP,2216,255,9.200760548624712e-86
odorant binding,MF,102,64,5.149603012253566e-71
keratinization,BP,224,73,2.2355082192417067e-54
keratinocyte differentiation,BP,305,76,4.635001686305029e-47
multicellular organismal process,BP,7751,412,7.204904471382887e-45
detection of chemical stimulus involved in sensory perception of smell,BP,427,144,2.3001330595514482e-152
olfactory receptor activity,MF,427,144,2.3001330595514482e-152
sensory perception of smell,BP,454,144,7.489296067691285e-148
detection of chemical stimulus involved in sensory perception,BP,477,145,7.176144985245565e-146
detection of chemical stimulus,BP,512,145,9.251863919114386e-141
detection of stimulus involved in sensory perception,BP,531,146,1.04476396718607e-139
sensory perception of chemical stimulus,BP,526,145,7.790049593720753e-139
detection of stimulus,BP,691,146,2.407074843201122e-121
G protein-coupled receptor activity,MF,866,147,1.4127754663012518e-107
sensory perception,BP,977,147,1.0377415095775798e-99
transmembrane signaling receptor activity,MF,1277,149,5.96697498551788e-85
G protein-coupled receptor signaling pathway,BP,1371,150,1.4447184477109266e-81
nervous system process,BP,1437,150,1.2194293742802864e-78
signaling receptor activity,MF,1484,151,1.1603638833986169e-77
molecular transducer activity,MF,1538,151,1.8967628477642852e-75
odorant binding,MF,102,50,6.952317079312436e-61
system process,BP,2216,151,9.962363443679027e-54
multicellular organismal process,BP,7751,251,9.161221702908809e-36
response to chemical,BP,4797,180,7.445503555331095e-29
keratinization,BP,224,39,1.3279600362195729e-27
detection of chemical stimulus involved in sensory perception of smell,BP,427,249,7.637256363583631e-263
olfactory receptor activity,MF,427,249,7.637256363583631e-263
sensory perception of smell,BP,454,251,8.586441055415656e-257
detection of chemical stimulus involved in sensory perception,BP,477,254,2.424523848617153e-254
detection of chemical stimulus,BP,512,256,5.3250249842638194e-247
sensory perception of chemical stimulus,BP,526,256,5.193806356994532e-243
detection of stimulus involved in sensory perception,BP,531,255,5.057360885729663e-240
detection of stimulus,BP,691,257,1.5599759783695335e-206
G protein-coupled receptor activity,MF,866,264,1.606370055098534e-186
sensory perception,BP,977,264,2.4785382353145987e-171
transmembrane signaling receptor activity,MF,1277,267,1.882097919474203e-142
G protein-coupled receptor signaling pathway,BP,1371,270,3.0040901461230477e-137
nervous system process,BP,1437,268,8.243182552631714e-130
signaling receptor activity,MF,1484,269,4.0473103121539765e-127
molecular transducer activity,MF,1538,269,4.543387028952231e-123
system process,BP,2216,279,1.4047437018050928e-91
odorant binding,MF,102,67,4.5364818517660364e-73
keratinization,BP,224,76,1.732870159971942e-54
multicellular organismal process,BP,7751,461,1.5382842179087525e-50
keratinocyte differentiation,BP,305,81,9.802850635185035e-49
detection of chemical stimulus involved in sensory perception of smell,BP,427,245,3.034359809033628e-268
olfactory receptor activity,MF,427,245,3.034359809033628e-268
sensory perception of smell,BP,454,247,1.7029651003144745e-262
detection of chemical stimulus involved in sensory perception,BP,477,249,1.3137983145256227e-258
detection of chemical stimulus,BP,512,250,6.038338780509152e-250
sensory perception of chemical stimulus,BP,526,251,9.894204102017152e-248
detection of stimulus involved in sensory perception,BP,531,250,9.947626797912098e-245
detection of stimulus,BP,691,251,1.173881514643047e-210
G protein-coupled receptor activity,MF,866,255,1.1556463876780652e-187
sensory perception,BP,977,259,5.546175947849136e-178
transmembrane signaling receptor activity,MF,1277,258,3.2454366018255805e-145
G protein-coupled receptor signaling pathway,BP,1371,261,2.308459477528544e-140
nervous system process,BP,1437,261,4.792434436760791e-135
signaling receptor activity,MF,1484,259,2.064502028689966e-129
molecular transducer activity,MF,1538,259,1.76289570120609e-125
system process,BP,2216,271,5.068055475963042e-97
odorant binding,MF,102,65,2.2350896438245025e-72
multicellular organismal process,BP,7751,432,6.618792974528249e-53
keratinization,BP,224,66,1.3448501013926416e-45
response to chemical,BP,4797,307,8.938848127048618e-43
nucleoplasm,CC,3512,400,5.489898130447453e-54
intracellular membrane-bounded organelle,CC,11488,866,3.6002535718272484e-53
intracellular part,CC,15063,1014,2.7352363980773162e-49
intracellular,CC,15073,1014,4.527092745486805e-49
intracellular organelle,CC,13294,938,5.694716885929335e-48
membrane-bounded organelle,CC,13019,923,1.0493604963020878e-46
intracellular organelle part,CC,9811,764,8.085423698147591e-46
organelle,CC,14144,966,8.815330007709498e-44
organelle part,CC,10112,771,1.9170040685824012e-42
intracellular organelle lumen,CC,5740,520,7.721156299195097e-42
membrane-enclosed lumen,CC,5740,520,7.721156299195097e-42
organelle lumen,CC,5740,520,7.721156299195097e-42
nuclear lumen,CC,4594,445,2.556635277693774e-41
nuclear part,CC,5023,473,2.6793561119659097e-41
cellular macromolecule metabolic process,BP,8352,669,6.233982811056088e-40
nucleus,CC,7932,637,4.898237738038838e-37
cellular metabolic process,BP,11301,813,1.5323936409905506e-35
cellular nitrogen compound metabolic process,BP,7161,586,7.532253401820768e-35
protein binding,MF,11807,835,2.110397249424768e-34
organelle organization,BP,3885,374,1.528007218640721e-32
'de novo' actin filament nucleation,BP,1,0,1
(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity,MF,1,0,1
(3S)-citramalyl-CoA lyase activity,MF,1,0,1
(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity,MF,1,0,1
(R)-2-hydroxyglutarate dehydrogenase activity,MF,1,0,1
(R)-3-amino-2-methylpropionate-pyruvate transaminase activity,MF,1,0,1
(R)-mevalonic acid biosynthetic process,BP,1,0,1
(R)-mevalonic acid metabolic process,BP,1,0,1
"(R,R)-butanediol dehydrogenase activity",MF,1,0,1
