Term,Ont,N,DE,P.DE
nucleobase-containing compound metabolic process,BP,6411,43,1.9055238082210855e-7
heterocycle metabolic process,BP,6570,43,4.0880113209153693e-7
cellular aromatic compound metabolic process,BP,6615,43,5.047415634670623e-7
RNA splicing,BP,469,11,5.156865528499177e-7
regulation of RNA metabolic process,BP,3822,31,7.383910874660015e-7
"transcription, DNA-templated",BP,3668,30,1.0534868742270705e-6
regulation of cellular metabolic process,BP,6305,41,1.3396598915711653e-6
organic cyclic compound metabolic process,BP,6839,43,1.3947608735052014e-6
nucleic acid-templated transcription,BP,3716,30,1.3981823852021084e-6
RNA biosynthetic process,BP,3733,30,1.54364430829364e-6
cellular nitrogen compound metabolic process,BP,7161,44,1.7544304592451374e-6
mRNA processing,BP,541,11,2.078873964890241e-6
macromolecule metabolic process,BP,10507,55,2.216100181839987e-6
regulation of nucleobase-containing compound metabolic process,BP,4140,31,4.350925608355005e-6
anterograde trans-synaptic signaling,BP,703,12,1.8433375309869069e-6
chemical synaptic transmission,BP,703,12,1.8433375309869069e-6
trans-synaptic signaling,BP,711,12,2.072805361247318e-6
synaptic signaling,BP,717,12,2.2611632451718838e-6
cation transport,BP,1160,15,2.571057692257012e-6
cation transmembrane transport,BP,855,12,1.3539409932140813e-5
ion transport,BP,1696,17,1.4914009444794554e-5
neurotransmitter secretion,BP,169,6,1.5914474528145002e-5
signal release from synapse,BP,170,6,1.6456056446840376e-5
detection of chemical stimulus involved in sensory perception of smell,BP,427,135,5.5889816330859114e-139
detection of chemical stimulus involved in sensory perception,BP,477,139,8.566145195864401e-138
sensory perception of smell,BP,454,135,8.102548453532839e-135
detection of chemical stimulus,BP,512,139,6.100397224439153e-133
sensory perception of chemical stimulus,BP,526,139,4.114762466114589e-131
detection of stimulus involved in sensory perception,BP,531,139,1.7918200426702048e-130
detection of stimulus,BP,691,139,3.7040005630116093e-113
sensory perception,BP,977,142,3.7305109484505714e-95
nervous system process,BP,1437,143,5.741490525827681e-73
G protein-coupled receptor signaling pathway,BP,1371,140,1.10714445349354e-72
system process,BP,2216,144,1.81843404147314e-49
keratinization,BP,224,46,3.2245264263575365e-36
keratinocyte differentiation,BP,305,47,4.829992115950306e-31
detection of chemical stimulus involved in sensory perception of smell,BP,427,252,4.0757458957979887e-252
sensory perception of smell,BP,454,252,1.6962247197848346e-242
detection of chemical stimulus involved in sensory perception,BP,477,256,1.9977799093056337e-241
detection of chemical stimulus,BP,512,257,2.5464442679210035e-232
detection of stimulus involved in sensory perception,BP,531,258,1.7693010041776587e-228
sensory perception of chemical stimulus,BP,526,256,8.319854147947413e-227
detection of stimulus,BP,691,260,1.4406040527106413e-194
sensory perception,BP,977,268,6.83493467363055e-160
G protein-coupled receptor signaling pathway,BP,1371,272,1.6087484622490854e-123
nervous system process,BP,1437,276,7.960851879934493e-122
system process,BP,2216,289,4.216218272575577e-84
keratinization,BP,224,77,1.2100760484791126e-51
keratinocyte differentiation,BP,305,82,1.3507988224579281e-45
multicellular organismal process,BP,7751,495,1.4226646052404896e-44
detection of chemical stimulus involved in sensory perception of smell,BP,427,250,3.6554688044696527e-261
sensory perception of smell,BP,454,252,4.90837248214603e-255
detection of chemical stimulus involved in sensory perception,BP,477,254,7.839169487419953e-251
detection of chemical stimulus,BP,512,255,7.453259035227033e-242
sensory perception of chemical stimulus,BP,526,256,1.741789316055867e-239
detection of stimulus involved in sensory perception,BP,531,255,1.6183168400110975e-236
detection of stimulus,BP,691,258,1.8999752043100462e-204
sensory perception,BP,977,264,7.4999329170887705e-168
G protein-coupled receptor signaling pathway,BP,1371,269,7.924305804587962e-133
nervous system process,BP,1437,269,2.0010450160078614e-127
system process,BP,2216,283,2.007553737150533e-91
keratinization,BP,224,78,5.012124168557981e-56
multicellular organismal process,BP,7751,473,1.0423553641496177e-51
keratinocyte differentiation,BP,305,83,6.145497163559949e-50
detection of chemical stimulus involved in sensory perception of smell,BP,427,249,3.908940759490198e-268
sensory perception of smell,BP,454,250,2.2525689709955432e-260
detection of chemical stimulus involved in sensory perception,BP,477,254,9.644325857370955e-260
detection of chemical stimulus,BP,512,255,8.95897629240374e-251
sensory perception of chemical stimulus,BP,526,255,8.44808565870683e-247
detection of stimulus involved in sensory perception,BP,531,255,2.0359209301194206e-245
detection of stimulus,BP,691,257,6.932511217588776e-212
sensory perception,BP,977,262,2.9923335310548694e-174
G protein-coupled receptor signaling pathway,BP,1371,264,2.6461712146647895e-136
nervous system process,BP,1437,265,5.723973125981575e-132
system process,BP,2216,274,1.4141513245373946e-92
keratinization,BP,224,73,3.557498056678561e-52
multicellular organismal process,BP,7751,446,3.4272849037544506e-50
keratinocyte differentiation,BP,305,78,6.423282188387073e-47
myeloid leukocyte activation,BP,651,66,2.6611785265823837e-12
leukocyte activation involved in immune response,BP,707,66,9.977931734569264e-11
cell activation involved in immune response,BP,711,66,1.26886238860647e-10
regulated exocytosis,BP,794,70,3.3101751602023387e-10
myeloid cell activation involved in immune response,BP,544,54,6.040162386350958e-10
neutrophil activation,BP,498,50,1.808811072151813e-9
neutrophil degranulation,BP,485,49,2.142866332000514e-9
leukocyte degranulation,BP,534,52,2.4678468838830613e-9
neutrophil activation involved in immune response,BP,488,49,2.630190353583203e-9
granulocyte activation,BP,504,50,2.7086049379976737e-9
neutrophil mediated immunity,BP,499,49,5.479335679755006e-9
myeloid leukocyte mediated immunity,BP,551,52,7.195082804582887e-9
detection of chemical stimulus involved in sensory perception of smell,BP,427,251,4.932310839819344e-266
sensory perception of smell,BP,454,253,7.103407057875279e-260
detection of chemical stimulus involved in sensory perception,BP,477,255,1.172467305743929e-255
detection of chemical stimulus,BP,512,257,2.941145374069415e-248
sensory perception of chemical stimulus,BP,526,257,3.0233737737796784e-244
detection of stimulus involved in sensory perception,BP,531,256,3.01353507938588e-241
detection of stimulus,BP,691,259,5.641997022859651e-209
sensory perception,BP,977,264,5.8431950577996345e-171
G protein-coupled receptor signaling pathway,BP,1371,269,7.253323144281926e-136
nervous system process,BP,1437,267,1.815802793988408e-128
system process,BP,2216,280,5.18675734278048e-92
multicellular organismal process,BP,7751,470,1.1716913122812787e-54
keratinization,BP,224,76,2.141644115069425e-54
keratinocyte differentiation,BP,305,81,1.2214921514906601e-48
nucleic acid metabolic process,BP,5735,252,1.6343279866542518e-40
nucleobase-containing compound metabolic process,BP,6411,266,3.7701009012707167e-039
heterocycle metabolic process,BP,6570,267,1.2629838267779035e-37
cellular aromatic compound metabolic process,BP,6615,267,4.760466514031616e-37
cellular nitrogen compound metabolic process,BP,7161,278,3.279173126940871e-36
organic cyclic compound metabolic process,BP,6839,269,2.5097669845252876e-35
cellular macromolecule metabolic process,BP,8352,288,4.6068675014740415e-28
DNA metabolic process,BP,1026,84,2.1043141430609233e-27
histone modification,BP,454,6,7.63420886514425e-5
cell cycle,BP,1854,11,9.567094128242158e-5
covalent chromatin modification,BP,474,6,9.678559311225396e-5
nucleic acid phosphodiester bond hydrolysis,BP,302,5,1.1388448982256705e-4
regulation of mRNA metabolic process,BP,324,5,1.5820694553177433e-4
negative regulation of intracellular estrogen receptor signaling pathway,BP,13,2,1.940711372707952e-4
cellular macromolecule metabolic process,BP,8352,24,1.9919796669000593e-4
detection of chemical stimulus involved in sensory perception of smell,BP,427,245,4.1571691900433316e-262
sensory perception of smell,BP,454,247,2.6067043789931002e-256
detection of chemical stimulus involved in sensory perception,BP,477,249,2.262565203866741e-252
detection of chemical stimulus,BP,512,250,1.0631825108143034e-243
sensory perception of chemical stimulus,BP,526,251,1.8413341775863187e-241
detection of stimulus involved in sensory perception,BP,531,251,4.1294079067923363e-240
detection of stimulus,BP,691,252,6.409113383744612e-206
sensory perception,BP,977,257,2.554005618768789e-169
G protein-coupled receptor signaling pathway,BP,1371,257,2.9404449956832797e-130
nervous system process,BP,1437,260,4.487209031135498e-128
system process,BP,2216,269,1.0784075285954022e-89
keratinization,BP,224,74,1.1695876938058302e-53
multicellular organismal process,BP,7751,444,9.465344670229948e-51
keratinocyte differentiation,BP,305,79,2.880846671912941e-48
cellular macromolecule metabolic process,BP,8352,1721,5.679100467770477e-94
cellular macromolecule biosynthetic process,BP,4961,1145,1.4341141975043502e-80
macromolecule biosynthetic process,BP,5114,1165,1.4867875673877372e-78
cellular metabolic process,BP,11301,2094,6.518916477606517e-78
chromosome organization,BP,1230,15,2.2461391984351505e-6
negative regulation of chromatin silencing at rDNA,BP,2,2,8.719732308220634e-6
nucleic acid metabolic process,BP,5735,33,1.550318969964697e-5
apical constriction,BP,3,2,2.6108970994154704e-5
regulation of chromatin silencing at rDNA,BP,3,2,2.6108970994154704e-5
cellular macromolecule catabolic process,BP,1162,13,3.0165582486490994e-5
negative regulation of chromatin organization,BP,62,4,3.486201942835635e-5
"positive regulation of gene expression, epigenetic",BP,63,4,3.71429370952666e-5
cell cycle process,BP,1394,14,4.650942110844477e-5
RNA metabolic process,BP,5206,30,5.4069215373065994e-5
cilium organization,BP,384,28,4.072806667089379e-17
cilium assembly,BP,366,27,1.1611550251127773e-16
protein localization to cilium,BP,54,11,2.618289777410139e-12
plasma membrane bounded cell projection assembly,BP,555,27,2.7529997177502853e-12
cell projection assembly,BP,567,27,4.517766233531059e-12
organelle assembly,BP,845,30,3.723587352495807e-10
smoothened signaling pathway,BP,133,12,4.9206374561536655e-9
microtubule-based process,BP,748,26,9.68799994164433e-9
detection of chemical stimulus involved in sensory perception of smell,BP,427,250,2.4917111814830122e-239
sensory perception of smell,BP,454,251,1.8313213889114944e-231
detection of chemical stimulus involved in sensory perception,BP,477,254,1.061668577418113e-228
detection of chemical stimulus,BP,512,257,1.0083508437278981e-222
detection of stimulus involved in sensory perception,BP,531,256,6.606543260452566e-216
sensory perception of chemical stimulus,BP,526,255,8.483391262019404e-216
detection of stimulus,BP,691,259,8.601373020009452e-184
sensory perception,BP,977,268,2.0783866005340987e-150
G protein-coupled receptor signaling pathway,BP,1371,274,3.447371507884094e-116
nervous system process,BP,1437,279,3.06289899153084e-115
system process,BP,2216,298,1.7984187495178736e-81
multicellular organismal process,BP,7751,534,2.4503325867505488e-48
keratinization,BP,224,74,6.344004536616893e-46
keratinocyte differentiation,BP,305,81,3.8048146106604327e-42
maintenance of ER location,BP,2,1,6.832267629570676e-4
branchiomeric skeletal muscle development,BP,3,1,0.0010246900751046395
Golgi vesicle fusion to target membrane,BP,3,1,0.0010246900751046395
negative regulation of chemokine (C-X-C motif) ligand 2 production,BP,3,1,0.0010246900751046395
ERK5 cascade,BP,4,1,0.0013660533735900815
positive regulation of corticotropin secretion,BP,5,1,0.0017073166828256436
protein import into peroxisome membrane,BP,6,1,0.002048480027219801
regulation of corticotropin secretion,BP,6,1,0.002048480027219801
corticotropin secretion,BP,7,1,0.002389543431174923
negative regulation of interleukin-8 biosynthetic process,BP,7,1,0.002389543431174923
cellular response to laminar fluid shear stress,BP,8,1,0.0027305069190894926
diaphragm development,BP,9,1,0.003071370515357219
endoplasmic reticulum localization,BP,9,1,0.003071370515357219
negative regulation of heterotypic cell-cell adhesion,BP,11,1,0.003752798130502999
regulation of cell-cell adhesion involved in gastrulation,BP,11,1,0.003752798130502999
cell-cell adhesion involved in gastrulation,BP,12,1,0.004093362198144157
maintenance of organelle location,BP,12,1,0.004093362198144157
charged-tRNA amino acid modification,BP,1,1,1.9523623584549732e-4
conversion of methionyl-tRNA to N-formyl-methionyl-tRNA,BP,1,1,1.9523623584549732e-4
negative regulation of chemokine (C-X-C motif) ligand 2 production,BP,3,1,5.856229424684445e-4
negative regulation of polyamine transmembrane transport,BP,3,1,5.856229424684445e-4
ERK5 cascade,BP,4,1,7.807734188282067e-4
regulation of polyamine transmembrane transport,BP,5,1,9.758953142744442e-4
polyamine transmembrane transport,BP,6,1,0.0011709886315982576
negative regulation of interleukin-8 biosynthetic process,BP,7,1,0.0013660533735901925
polyamine transport,BP,7,1,0.0013660533735901925
cellular response to laminar fluid shear stress,BP,8,1,0.0015610895430399063
negative regulation of heterotypic cell-cell adhesion,BP,11,1,0.002146026644042287
regulation of cell-cell adhesion involved in gastrulation,BP,11,1,0.002146026644042287
cell-cell adhesion involved in gastrulation,BP,12,1,0.002340948551227018
regulation of chemokine (C-X-C motif) ligand 2 production,BP,12,1,0.002340948551227018
polyamine biosynthetic process,BP,13,1,0.002535841899820701
chemokine (C-X-C motif) ligand 2 production,BP,14,1,0.002730706692612106
detection of chemical stimulus involved in sensory perception of smell,BP,427,208,1.2232848767880928e-230
