chrom	start	end	id	tcga_analysis/reindex/TCGA-06-0675-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0678-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0680-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0681-11A-41R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-AABW-11A-31R-A36H-07.bam
chr17	65457541	65458408	CRAT40___6545754165458408	0	0	1	0	0
chr17	65527216	65561622	AXIN2___6552721665561622	3067	1787	3877	2853	937
chr17	65635491	66192131	CEP112___6563549166192131	1011	789	1065	773	438
chr17	65759682	65773559	CHESS1691___6575968265773559	28	10	25	25	9
chr17	65878593	65926228	LOC105371867___6587859365926228	96	110	90	71	60
chr17	65940727	65950076	CHESS1692___6594072765950076	18	6	11	6	6
chr17	66211954	66246682	APOH___6621195466246682	4	21	13	11	4
chr17	66302616	66810927	PRKCA___6630261666810927	26347	21105	30342	19305	11204
chr17	66398069	66416854	PRKCA-AS1___6639806966416854	77	13	5	31	37
chr17	66835117	66885486	CACNG5___6683511766885486	88	147	93	73	39
chr17	66964707	67033402	CACNG4___6696470767033402	6098	6478	6947	5943	3202
chr17	67044536	67062806	CACNG1___6704453667062806	100	70	104	80	32
chr17	67062140	67245989	HELZ___6706214067245989	5529	4937	6363	4427	3178
chr17	67244776	67262080	LOC101928021___6724477667262080	57	97	70	64	42
chr17	67334533	67366627	PSMD12___6733453367366627	5683	6391	6230	5731	4590
chr17	67377281	67697541	PITPNC1___6737728167697541	7536	7251	9172	7313	3862
chr17	67384864	67386157	CHESS1693___6738486467386157	28	47	66	43	13
chr17	67440557	67444331	CHESS1694___6744055767444331	2	64	53	36	16
chr17	67553520	67575332	CHESS1695___6755352067575332	77	90	109	69	33
chr17	67644941	67692566	LOC101928045___6764494167692566	1285	1285	1903	1263	752
chr17	67717833	67744208	NOL11___6771783367744208	1698	2116	2039	2052	2194
chr17	67802267	67825516	CHESS1696___6780226767825516	22	26	34	39	31
chr17	67825517	67984378	BPTF___6782551767984378	7016	6512	9129	6372	9149
chr17	67991087	67996526	C17orf58___6799108767996526	1150	1002	1384	1387	798
chr17	67993827	67996473	CHESS1697___6799382767996473	16	10	24	36	9
chr17	68035602	68046923	KPNA2___6803560268046923	4938	5512	5559	5167	3412
chr17	68052662	68069245	CHESS1698___6805266268069245	2	7	3	5	4
chr17	68101549	68136375	LINC00674___6810154968136375	6967	7394	8752	6802	11514
chr17	68157927	68161227	LOC105371871___6815792768161227	81	52	92	77	95
chr17	68166437	68174699	LOC107984981___6816643768174699	97	38	68	61	41
chr17	68177348	68201136	LOC105371870___6817734868201136	700	302	510	611	385
chr17	68198660	68200302	LOC440461___6819866068200302	14	21	16	18	19
chr17	68205461	68258781	AMZ2___6820546168258781	10694	6466	11944	9939	7560
chr17	68246629	68247938	RP11-147L13.2___6824662968247938	169	87	213	120	89
chr17	68259089	68452000	ARSG___6825908968452000	4604	2969	4849	4067	3198
chr17	68266921	68292597	SLC16A6___6826692168292597	1097	697	1000	826	355
chr17	68413623	68551316	PRKAR1A___6841362368551316	53048	43440	59512	47156	38016
chr17	68421281	68457524	WIPI1___6842128168457524	2534	1697	2760	2329	2437
chr17	68533539	68601367	FAM20A___6853353968601367	781	377	1072	538	171
chr17	68558499	68581292	LOC105371873___6855849968581292	13	14	17	25	5
chr17	68628154	68679606	LINC01482___6862815468679606	20	13	20	6	1
chr17	68688186	68698191	CHESS1699___6868818668698191	2	3	3	0	1
chr17	68714564	68734056	LOC105371877___6871456468734056	4	1	0	1	1
chr17	68793549	68797822	RP11-118B18.2___6879354968797822	0	0	2	1	2
chr17	68822175	68875259	LOC105371874___6882217568875259	242	869	439	998	6259
chr17	68824421	68845942	CHESS1700___6882442168845942	2	3	14	7	6
chr17	68867193	68955426	ABCA8___6886719368955426	1077	4149	1877	3650	25709
chr17	68974632	69078978	ABCA9___6897463269078978	1116	799	1774	945	654
chr17	69004714	69018323	ABCA9-AS1___6900471469018323	58	57	130	60	27
chr17	69058625	69060824	CHESS1701___6905862569060824	6	3	3	1	0
chr17	69062044	69142188	ABCA6___6906204469142188	314	234	379	312	1026
chr17	69147033	69244815	ABCA10___6914703369244815	372	291	575	505	149
chr17	69232975	69235012	PRO1804___6923297569235012	0	0	1	2	0
chr17	69244435	69327182	ABCA5___6924443569327182	4654	3360	6075	4250	1739
chr17	69331844	69358961	LOC105371878___6933184469358961	8	2	4	18	1
chr17	69344916	69362992	LOC105371879___6934491669362992	10	5	4	17	0
chr17	69414697	69553854	MAP2K6___6941469769553854	2521	549	2863	2115	1377
chr17	69475426	69501755	LOC105371880___6947542669501755	88	13	19	7	8
chr17	69572642	69582123	LOC107985073___6957264269582123	18	6	2	5	6
chr17	69593987	69903000	LINC01483___6959398769903000	10	7	16	11	13
chr17	69746154	69748745	CHESS1702___6974615469748745	0	0	0	0	0
chr17	69961684	69988280	LINC01497___6996168469988280	35	8	9	27	6
chr17	69995961	70075123	LOC107983956___6999596170075123	5	5	13	3	2
chr17	70014289	70037793	LOC105371881___7001428970037793	2	2	7	1	2
chr17	70051271	70068095	LINC01028___7005127170068095	0	2	2	2	0
chr17	70075225	70135734	KCNJ16___7007522570135734	1775	901	1417	1307	288
chr17	70138241	70158245	LOC105371882___7013824170158245	4	4	6	8	4
chr17	70166961	70169402	KCNJ2-AS1___7016696170169402	112	284	157	184	954
chr17	70169535	70180044	KCNJ2___7016953570180044	716	939	673	1309	4304
chr17	70184393	70189080	CHESS1703___7018439370189080	22	93	57	60	406
chr17	70191278	70192614	CHESS1704___7019127870192614	35	131	67	130	818
chr17	70389476	70641767	CHESS1705___7038947670641767	24	18	25	26	31
chr17	70778604	70779230	RP11-238F2.1___7077860470779230	12	7	31	19	7
chr17	70811471	70835327	LOC105371884___7081147170835327	0	0	4	1	1
chr17	70884813	70947842	CHESS1706___7088481370947842	52	22	73	36	36
chr17	71097774	71202179	CASC17___7109777471202179	8	4	13	10	6
chr17	71149496	71151600	CHESS1707___7114949671151600	2	1	0	0	0
chr17	71596338	71597278	AC118653.2___7159633871597278	0	0	2	0	0
chr17	71870567	71871746	LOC107985015___7187056771871746	3	2	0	5	2
chr17	71891747	72006177	CHESS1708___7189174772006177	9	10	20	20	9
chr17	72021777	72030591	LOC102723505___7202177772030591	16	6	13	16	12
chr17	72030291	72041297	LINC01152___7203029172041297	256	162	294	231	135
chr17	72031407	72058308	LOC102723517___7203140772058308	293	169	353	287	149
chr17	72070864	72120793	SOX9-AS1___7207086472120793	500	449	739	662	489
chr17	72072333	72093481	LOC101928205___7207233372093481	410	335	572	503	367
chr17	72115975	72118971	LOC107987249___7211597572118971	8	11	21	13	3
chr17	72121020	72127923	SOX9___7212102072127923	10327	7622	10721	11238	7870
chr17	72323123	72339924	LINC00511___7232312372339924	15	13	40	17	15
chr17	72333753	72337092	CHESS1709___7233375372337092	3	3	6	0	0
chr17	72342811	72355136	LOC146795___7234281172355136	40	21	40	34	23
chr17	72382955	72592804	LINC00673___7238295572592804	1514	1489	1713	1302	594
chr17	72492751	72494208	CHESS1710___7249275172494208	21	0	0	0	0
chr17	72618397	72623888	LOC107985006___7261839772623888	4	0	1	2	0
chr17	72629746	72635736	LOC107985005___7262974672635736	0	8	0	0	0
chr17	72640675	72646967	LOC105371887___7264067572646967	724	600	827	865	2013
chr17	72645427	73092714	SLC39A11___7264542773092714	2552	2044	2685	2822	6426
chr17	73165010	73177126	SSTR2___7316501073177126	8505	13561	11737	6887	3053
chr17	73191954	73192798	CHESS1711___7319195473192798	40	41	56	30	4
chr17	73193034	73208937	COG1___7319303473208937	12510	12344	14268	12314	6790
chr17	73207353	73232394	FAM104A___7320735373232394	3964	4228	4625	4778	3178
chr17	73232233	73253003	C17orf80___7323223373253003	2437	2314	3081	2554	2435
chr17	73236995	73239639	CHESS1712___7323699573239639	45	77	87	85	54
chr17	73242343	73263778	CPSF4L___7324234373263778	1332	1366	1782	1634	1646
chr17	73272740	73283515	CHESS1713___7327274073283515	150	166	154	140	64
chr17	73274016	73312005	CDC42EP4___7327401673312005	12264	10572	14390	10771	7297
chr17	73334384	73644482	SDK2___7333438473644482	2322	3191	2657	1982	1667
chr17	73513612	73521407	LOC101928251___7351361273521407	285	49	132	72	97
chr17	73662568	73663848	RP11-277J6.3___7366256873663848	0	2	0	0	0
chr17	73714699	73722407	LOC107985091___7371469973722407	0	0	4	2	7
chr17	73737854	73757723	LOC100134391___7373785473757723	21	16	24	15	13
chr17	73749270	73828537	LINC00469___7374927073828537	28	22	43	34	19
chr17	73786802	73800795	LOC400620___7378680273800795	4	10	15	13	3
chr17	73834767	73835979	CTD-2532D12.5___7383476773835979	0	0	1	0	0
chr17	73865818	73950860	LOC105371888___7386581873950860	58	43	39	40	24
chr17	73894749	73911878	CTD-2582D11.1___7389474973911878	4	6	8	4	8
chr17	73912124	73933646	LOC107985081___7391212473933646	10	3	3	5	6
chr17	74012725	74013044	CHESS1714___7401272574013044	3	0	0	0	0
chr17	74041884	74042970	CHESS1715___7404188474042970	15	2	5	2	3
chr17	74056963	74112899	LOC102723567___7405696374112899	48	33	48	30	10
chr17	74121075	74154506	CHESS1716___7412107574154506	28	29	26	13	8
chr17	74203370	74209973	RPL38___7420337074209973	15575	13746	15863	18920	17793
chr17	74209980	74213342	MGC16275___7420998074213342	1032	1770	1047	1168	1824
chr17	74213557	74262191	TTYH2___7421355774262191	7687	17945	8772	14902	82337
chr17	74274215	74314912	DNAI2___7427421574314912	14	60	29	30	40
chr17	74312100	74317244	LOC105371891___7431210074317244	6	9	8	6	3
chr17	74326212	74355846	KIF19___7432621274355846	1800	2011	467	600	4687
chr17	74337375	74341222	LOC107985078___7433737574341222	25	43	12	13	55
chr17	74352999	74363655	BTBD17___7435299974363655	1042	1169	505	998	2598
chr17	74367197	74373008	GPR142___7436719774373008	8	32	13	6	32
chr17	74380245	74381692	CHESS1717___7438024574381692	0	1	5	2	4
chr17	74409637	74451658	GPRC5C___7440963774451658	1053	1503	1439	1788	1752
chr17	74422706	74433229	CHESS1718___7442270674433229	134	156	160	232	161
chr17	74466320	74484798	CD300A___7446632074484798	688	523	533	639	526
chr17	74521174	74531474	CD300LB___7452117474531474	21	47	33	91	14
chr17	74531568	74544630	LOC107985074___7453156874544630	113	126	149	203	80
chr17	74534359	74546171	CD300C___7453435974546171	150	180	192	255	109
chr17	74557229	74567512	LOC100130520___7455722974567512	8	18	4	17	11
chr17	74579972	74592231	CD300LD___7457997274592231	1	2	1	1	0
chr17	74584679	74594209	C17orf77___7458467974594209	1	2	1	1	0
chr17	74598457	74625612	LOC101928343___7459845774625612	47	105	38	87	12
chr17	74609883	74624918	CD300E___7460988374624918	40	73	24	77	8
chr17	74624919	74625830	LOC107985069___7462491974625830	1	6	1	1	0
chr17	74670092	74677610	LOC105371894___7467009274677610	166	96	234	127	25
chr17	74670578	74747447	RAB37___7467057874747447	1433	819	1768	1372	622
chr17	74692144	74715228	CD300LF___7469214474715228	96	72	132	75	163
chr17	74747017	74748912	LOC105371893___7474701774748912	742	1052	950	1017	830
chr17	74748612	74769982	SLC9A3R1___7474861274769982	7290	10391	7787	9068	11798
chr17	74770529	74776425	NAT9___7477052974776425	1682	1537	2330	2339	2266
chr17	74776434	74840395	TMEM104___7477643474840395	1868	2777	2047	2451	4959
chr17	74799440	74808857	CHESS1719___7479944074808857	26	36	48	27	70
chr17	74841330	74862303	GRIN2C___7484133074862303	4677	5832	6075	6982	3756
chr17	74862497	74873031	FDXR___7486249774873031	864	895	1226	1021	1548
chr17	74874742	74893827	FADS6___7487474274893827	1948	1338	2395	1685	312
chr17	74916083	74923263	USH1G___7491608374923263	6	3	11	16	5
chr17	74922963	74933913	OTOP2___7492296374933913	0	4	4	6	3
chr17	74934743	74949993	OTOP3___7493474374949993	2	3	9	6	5
chr17	74950742	74972805	HID1___7495074274972805	10531	9357	12169	12329	16711
chr17	74970689	74975728	HID1-AS1___7497068974975728	357	307	398	339	460
chr17	74982380	74986040	CHESS1720___7498238074986040	42	58	69	55	153
chr17	74987632	75007252	CDR2L___7498763275007252	1324	2542	1832	3076	15151
chr17	75012664	75022219	ICT1___7501266475022219	1133	1123	1238	1478	1643
chr17	75032567	75067313	KCTD2___7503256775067313	27452	20142	28552	27545	17956
chr17	75038860	75046979	ATP5H___7503886075046979	9715	8355	11164	11379	7569
chr17	75087727	75109530	SLC16A5___7508772775109530	171	73	190	123	67
chr17	75109952	75130265	ARMC7___7510995275130265	1274	948	1660	1621	1062
chr17	75130225	75131965	NT5C___7513022575131965	846	789	941	1251	2382
chr17	75130950	75149199	LOC107985034___7513095075149199	8054	10384	8922	8692	3541
chr17	75135243	75154683	HN1___7513524375154683	8847	11472	9620	9221	3155
chr17	75156630	75162757	CHESS1721___7515663075162757	184	129	150	239	104
chr17	75157974	75183160	SUMO2___7515797475183160	9916	9719	10630	10673	8465
chr17	75198258	75205348	CHESS1722___7519825875205348	15	16	32	43	48
chr17	75203422	75205353	CHESS1723___7520342275205353	13	15	30	35	32
chr17	75205450	75236579	NUP85___7520545075236579	1967	3884	2293	2879	3200
chr17	75225464	75262393	GGA3___7522546475262393	8512	9887	10175	9929	6936
chr17	75261651	75266460	MRPS7___7526165175266460	4970	4399	5924	5552	3685
chr17	75266228	75271292	MIF4GD___7526622875271292	1403	1217	1452	1592	2863
chr17	75271299	75273895	LOC100287042___7527129975273895	461	405	485	586	538
chr17	75272980	75289957	SLC25A19___7527298075289957	961	926	1163	1220	940
chr17	75295535	75303780	CHESS1724___7529553575303780	15	16	9	14	15
chr17	75318076	75405709	GRB2___7531807675405709	27496	26930	28533	27759	19075
chr17	75441159	75504091	TMEM94___7544115975504091	18883	18085	22076	22762	23022
chr17	75500165	75515583	CASKIN2___7550016575515583	4177	6252	5273	5777	11331
chr17	75515587	75525079	TSEN54___7551558775525079	831	1216	1329	1674	2269
chr17	75523156	75524398	LOC107985023___7552315675524398	156	230	239	346	449
chr17	75525080	75575209	LLGL2___7552508075575209	429	746	506	976	3444
chr17	75587545	75626850	MYO15B___7558754575626850	2844	3668	4226	5134	8689
chr17	75625376	75667202	RECQL5___7562537675667202	2553	2992	3247	4085	9320
chr17	75631679	75642579	SMIM5___7563167975642579	186	637	281	602	3450
chr17	75644805	75647977	SMIM6___7564480575647977	63	194	74	185	863
chr17	75650636	75658858	LOC107985013___7565063675658858	162	180	195	203	369
chr17	75667116	75708160	SAP30BP___7566711675708160	5779	6577	6307	7539	9257
chr17	75683543	75684799	RP11-474I11.7___7568354375684799	176	189	200	186	275
chr17	75720534	75757936	ITGB4___7572053475757936	6331	6857	6030	3595	10687
chr17	75757937	75765199	GALK1___7575793775765199	654	571	745	855	1531
chr17	75776434	75785893	H3F3B___7577643475785893	25515	39796	27356	31074	68284
chr17	75783642	75784301	CHESS1725___7578364275784301	8	1	8	4	2
chr17	75784771	75826232	UNK___7578477175826232	2779	3229	3607	3063	4511
chr17	75815130	75845217	UNC13D___7581513075845217	2359	3005	2894	2832	4249
chr17	75821143	75821990	LOC100507191___7582114375821990	42	67	64	46	105
chr17	75845699	75856507	WBP2___7584569975856507	51161	51030	50581	55333	50311
chr17	75855699	75855934	CHESS1726___7585569975855934	1	12	5	4	6
chr17	75874114	75878599	TRIM47___7587411475878599	2001	5872	2142	2702	4668
chr17	75876372	75879546	RP11-552F3.9___7587637275879546	403	1081	412	503	697
chr17	75880335	75897008	TRIM65___7588033575897008	1955	1665	2785	2391	3521
chr17	75898472	75905100	MRPL38___7589847275905100	4511	4016	4900	5871	5415
chr17	75909574	75941042	FBF1___7590957475941042	1939	1456	2658	2088	2755
chr17	75941507	75991952	ACOX1___7594150775991952	8600	10209	8714	7723	6344
chr17	75979217	76000586	TEN1___7597921776000586	749	1743	751	949	924
chr17	75979217	76005999	TEN1-CDK3___7597921776005999	1041	2518	1224	1574	1724
chr17	75999477	76027452	EVPL___7599947776027452	736	1647	926	1314	1300
chr17	76000906	76005999	CDK3___7600090676005999	283	748	463	596	767
chr17	76038775	76072526	SRP68___7603877576072526	9338	10569	10196	10326	7820
chr17	76070822	76077541	GALR2___7607082276077541	337	413	334	327	202
chr17	76079182	76082804	ZACN___7607918276082804	8600	7603	9577	10038	7679
chr17	76080993	76120335	EXOC7___7608099376120335	21497	19349	24472	21351	19203
chr17	76120336	76132525	LOC101928447___7612033676132525	14	7	22	11	7
chr17	76136333	76141299	FOXJ1___7613633376141299	149	181	259	146	177
chr17	76138156	76158531	RNF157-AS1___7613815676158531	17237	14349	19545	14969	7070
chr17	76141373	76240493	RNF157___7614137376240493	22091	18175	25191	17753	8509
chr17	76240598	76243642	CHESS1727___7624059876243642	21	20	44	30	11
chr17	76243188	76259888	LOC105371896___7624318876259888	9	9	30	14	13
chr17	76260709	76265112	LOC107985019___7626070976265112	20	4	10	6	7
chr17	76265205	76271298	UBALD2___7626520576271298	1671	2760	1791	2487	4091
chr17	76270994	76308690	QRICH2___7627099476308690	999	1282	1299	1685	2128
chr17	76310557	76354198	PRPSAP1___7631055776354198	3691	3069	4823	4519	4468
chr17	76376326	76395363	SPHK1___7637632676395363	9461	12113	11409	10602	5509
chr17	76389380	76453206	UBE2O___7638938076453206	16145	18313	19133	15022	6824
chr17	76453351	76470797	AANAT___7645335176470797	173	90	157	111	80
chr17	76469559	76503848	RHBDF2___7646955976503848	3210	2045	2427	2260	3035
chr17	76527348	76557692	CYGB___7652734876557692	4470	4870	5575	5407	3342
chr17	76527424	76555339	PRCD___7652742476555339	4423	4829	5516	5345	3297
chr17	76557230	76569011	SNHG16___7655723076569011	1463	1667	1754	2002	1408
chr17	76562497	76586066	ST6GALNAC2___7656249776586066	1369	1495	1657	1858	1312
chr17	76617769	76643838	ST6GALNAC1___7661776976643838	464	213	382	286	146
chr17	76671928	76673658	LOC105274304___7667192876673658	117	129	90	137	104
chr17	76673378	76712328	MXRA7___7667337876712328	10704	12305	11778	13080	5354
chr17	76709760	76710045	RP11-318A15.8___7670976076710045	2	179	219	239	103
chr17	76712795	76726799	JMJD6___7671279576726799	2377	3032	2637	3033	3163
chr17	76725874	76733936	METTL23___7672587476733936	1136	990	1153	1354	1922
chr17	76734115	76737431	SRSF2___7673411576737431	10859	14319	12684	13982	11662
chr17	76736565	76803805	MFSD11___7673656576803805	5253	4518	5956	5352	4378
chr17	76759841	76766246	CHESS1728___7675984176766246	82	66	82	111	210
chr17	76799044	76807102	LOC101928514___7679904476807102	36	11	44	136	16
chr17	76822940	76835336	LOC107985089___7682294076835336	50	16	84	54	6
chr17	76847893	76850934	CHESS1729___7684789376850934	5	0	3	0	1
chr17	76848061	76861836	LINC00868___7684806176861836	17	9	15	15	4
chr17	76868478	76953945	MGAT5B___7686847876953945	22207	10344	22541	16730	1144
chr17	76950474	76969199	LOC105371899___7695047476969199	205	147	327	302	48
chr17	77088643	77217101	SEC14L1___7708864377217101	17621	12548	14977	12898	10305
chr17	77088643	77094986	SNHG20___7708864377094986	1086	1037	1740	1509	1060
chr17	77107080	77119043	LOC105371900___7710708077119043	14	8	27	23	14
chr17	77123745	77141439	LOC105371901___7712374577141439	316	253	264	178	130
chr17	77253774	77276504	LACAT1___7725377477276504	4	10	13	7	4
chr17	77257737	77258389	RP11-285E9.6___7725773777258389	0	1	1	2	0
chr17	77273784	77281897	LOC105371907___7727378477281897	3	10	2	1	2
chr17	77280165	77500933	44083___7728016577500933	21415	29521	22989	17716	12669
chr17	77367801	77373156	CHESS1730___7736780177373156	7	76	19	11	15
chr17	77373818	77377236	RP11-936I5.1___7737381877377236	42	119	61	26	32
chr17	77385466	77392430	CHESS1731___7738546677392430	37	53	54	25	19
chr17	77457632	77461075	LOC105371903___7745763277461075	144	209	73	118	85
chr17	77526571	77536809	LOC400622___7752657177536809	252	103	363	287	44
chr17	77546940	77565024	LOC100507351___7754694077565024	2366	788	2854	1695	147
chr17	77571418	77572516	RP11-13K12.6___7757141877572516	18	13	20	12	3
chr17	77594428	77601664	CHESS1732___7759442877601664	21	5	38	21	7
chr17	77666976	77680754	LOC107985079___7766697677680754	111	34	120	50	14
chr17	77722872	77728559	LOC100132174___7772287277728559	13	5	5	10	4
chr17	77797656	77840638	LOC105371908___7779765677840638	75	30	54	79	11
chr17	77841510	77842832	CHESS1733___7784151077842832	2	1	3	9	2
